,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4877818,180012831538,2018,Altos,PI,28.0,M,1,1,,,Altos,,,,,
4878540,180012883009,2018,Altos,PI,30.0,M,1,1,,,Altos,493.8,610.7,544.6,538.4,680.0
4882798,180013600952,2018,Altos,PI,23.0,F,2,2,Altos,2.0,Altos,,,,,
4882979,180013706447,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,455.2,539.2,470.4,479.0,340.0
4884629,180012990345,2018,Altos,PI,24.0,M,1,1,,,Altos,488.3,548.4,543.4,439.0,360.0
4897889,180012763767,2018,Altos,PI,17.0,M,2,2,Teresina,2.0,Altos,484.2,519.1,562.2,524.9,580.0
4914967,180013336321,2018,Altos,PI,23.0,M,1,1,,,Teresina,596.1,660.7,707.7,741.9,880.0
4918326,180013683311,2018,Altos,PI,20.0,M,1,1,,,Altos,505.5,503.6,497.3,538.1,520.0
4918397,180013167457,2018,Altos,PI,24.0,F,1,1,,,Altos,403.0,595.1,536.7,493.5,520.0
4918531,180012829843,2018,Altos,PI,23.0,M,1,1,,,Altos,389.3,504.2,551.4,555.3,560.0
4918841,180012794734,2018,Altos,PI,27.0,M,1,1,,,Altos,368.4,520.9,482.0,375.5,360.0
4918845,180013023370,2018,Altos,PI,23.0,F,1,1,,,Altos,465.3,431.9,452.9,465.3,340.0
4918979,180013133561,2018,Altos,PI,18.0,M,1,1,,,Altos,,,,,
4926518,180013341309,2018,Altos,PI,24.0,F,1,1,,,Altos,,595.8,517.4,,480.0
4927228,180013617655,2018,Altos,PI,23.0,F,2,2,Altos,2.0,Altos,,553.8,454.8,,360.0
4928470,180012751659,2018,Altos,PI,17.0,F,2,2,Teresina,2.0,Altos,528.0,563.1,540.2,574.0,600.0
4928685,180013163293,2018,Altos,PI,15.0,F,3,1,,,Altos,537.0,643.2,662.2,694.7,900.0
4929774,180012799111,2018,Altos,PI,20.0,M,1,1,,,Altos,414.3,418.8,450.4,402.3,520.0
4930239,180013693260,2018,Altos,PI,19.0,M,2,2,Teresina,2.0,Teresina,432.5,430.2,344.1,537.7,0.0
4931056,180013209067,2018,Altos,PI,25.0,M,1,1,,,Altos,511.2,572.7,486.6,635.7,160.0
4936308,180013035933,2018,Altos,PI,24.0,M,1,1,,,Altos,462.4,535.3,491.7,440.0,340.0
4937229,180013662226,2018,Altos,PI,18.0,F,1,1,,,Altos,,,,,
4937480,180013692435,2018,Altos,PI,26.0,M,1,1,,,Altos,526.6,627.0,551.4,538.3,560.0
4937722,180013574327,2018,Altos,PI,24.0,M,1,1,,,Altos,582.8,669.7,625.8,641.7,420.0
4949044,180013658281,2018,Altos,PI,32.0,M,1,1,,,Altos,504.7,678.7,598.8,438.6,460.0
4951883,180013607872,2018,Altos,PI,16.0,F,3,1,,,Teresina,441.5,456.2,445.3,546.5,440.0
4952472,180012794542,2018,Altos,PI,16.0,F,3,1,,,Altos,429.5,514.3,374.1,407.0,340.0
4952901,180012843703,2018,Altos,PI,21.0,F,1,1,,,Altos,553.0,480.6,463.7,396.5,360.0
4957362,180012780615,2018,Altos,PI,21.0,F,1,1,,,Altos,381.2,602.4,482.6,413.6,340.0
4957822,180013629628,2018,Altos,PI,18.0,M,2,2,Pau D'Arco do Piauí,2.0,Altos,,,,,
4958071,180013207497,2018,Altos,PI,25.0,F,1,1,,,Teresina,,,,,
4958158,180013311405,2018,Altos,PI,22.0,M,1,1,,,Altos,505.9,444.6,513.6,487.4,320.0
4958260,180012900292,2018,Altos,PI,18.0,M,1,1,,,Altos,602.4,672.5,648.1,548.2,660.0
4962870,180013694937,2018,Altos,PI,23.0,M,1,1,,,Altos,454.2,522.8,333.3,475.0,0.0
4965148,180013636196,2018,Altos,PI,26.0,M,1,1,,,Altos,479.8,583.8,503.0,438.8,340.0
4965280,180012797248,2018,Altos,PI,19.0,F,2,1,,,Altos,465.1,651.4,608.4,490.8,740.0
4967084,180013511990,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,505.9,628.3,593.6,503.0,320.0
4968383,180013278101,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,470.4,520.7,376.7,432.2,380.0
4969881,180012832465,2018,Altos,PI,18.0,F,2,2,Pau D'Arco do Piauí,2.0,Altos,,,,,
4981463,180013466905,2018,Altos,PI,48.0,F,1,1,,,Altos,421.9,400.3,386.8,421.4,240.0
4986098,180012932426,2018,Altos,PI,30.0,M,1,1,,,Altos,375.7,426.2,458.0,411.3,280.0
4992974,180013719815,2018,Altos,PI,18.0,F,3,1,,,Altos,417.5,426.4,492.0,527.8,300.0
4994959,180013313024,2018,Altos,PI,21.0,M,1,1,,,Altos,402.9,500.9,441.1,397.1,340.0
4998475,180013103308,2018,Altos,PI,56.0,M,1,1,,,Altos,468.1,584.9,441.1,512.1,420.0
5006414,180012964186,2018,Altos,PI,19.0,F,1,1,,,Altos,,,,,
5014014,180012794386,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,434.0,496.0,481.2,424.5,280.0
5031768,180013117486,2018,Altos,PI,28.0,M,2,2,Altos,2.0,Altos,,,,,
5032830,180013023692,2018,Altos,PI,20.0,F,1,1,,,Altos,408.5,520.6,491.6,412.3,240.0
5046743,180012834185,2018,Altos,PI,42.0,F,1,1,,,Altos,452.1,565.5,521.3,589.1,340.0
5056979,180013517988,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
5058908,180013319762,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
5059333,180013050914,2018,Altos,PI,28.0,M,1,1,,,Altos,686.4,701.8,660.8,863.4,540.0
5068985,180012775762,2018,Altos,PI,16.0,F,3,1,,,Altos,536.6,621.4,564.7,425.5,400.0
5074560,180013137662,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
5075051,180013044440,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,,,,,
5082225,180013031788,2018,Altos,PI,21.0,F,1,1,,,Altos,476.1,519.7,509.8,419.4,440.0
5086059,180013358484,2018,Altos,PI,23.0,F,1,1,,,Altos,452.9,553.9,516.9,450.3,520.0
5087491,180013837137,2018,Altos,PI,34.0,F,1,1,,,Altos,,,,,
5088251,180013358511,2018,Altos,PI,35.0,M,1,1,,,Altos,403.7,424.1,440.1,401.3,280.0
5093952,180013120948,2018,Altos,PI,32.0,M,3,1,,,Altos,,472.2,459.4,,300.0
5096284,180013519750,2018,Altos,PI,22.0,M,1,1,,,Altos,581.6,692.0,649.7,698.5,860.0
5097676,180012445523,2018,Altos,PI,19.0,M,1,1,,,Altos,424.0,402.0,447.8,549.3,340.0
5106580,180013709234,2018,Altos,PI,21.0,M,1,1,,,Teresina,440.0,542.7,478.7,451.5,400.0
5112749,180013404547,2018,Altos,PI,21.0,M,1,1,,,Altos,445.7,519.5,625.5,542.5,600.0
5112815,180013111153,2018,Altos,PI,19.0,M,1,1,,,Altos,472.6,587.6,501.9,597.1,480.0
5113692,180013717105,2018,Altos,PI,27.0,F,1,1,,,Altos,547.6,577.3,550.6,555.9,360.0
5122930,180013424580,2018,Altos,PI,19.0,M,1,1,,,Altos,476.5,666.5,619.9,459.9,500.0
5124739,180013148207,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
5133340,180013503986,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,468.6,498.1,468.1,399.0,300.0
5137324,180013278525,2018,Altos,PI,48.0,F,1,1,,,Altos,452.4,412.9,431.4,388.6,440.0
5139183,180013748761,2018,Altos,PI,18.0,F,3,1,,,Altos,,442.1,323.7,,340.0
5144555,180013725849,2018,Altos,PI,26.0,F,1,1,,,Altos,414.2,486.6,507.2,485.0,440.0
5154575,180012968604,2018,Altos,PI,15.0,F,3,1,,,Altos,,,,,
5157825,180013826621,2018,Altos,PI,19.0,M,2,1,,,Altos,408.9,447.3,460.8,378.0,360.0
5159412,180013138620,2018,Altos,PI,16.0,M,3,1,,,Altos,,397.0,401.7,,360.0
5162248,180013476726,2018,Altos,PI,23.0,M,2,2,Altos,2.0,Altos,408.6,432.0,501.8,429.8,480.0
5166936,180013489186,2018,Altos,PI,31.0,F,1,1,,,Altos,394.8,485.7,462.7,386.0,320.0
5168120,180012396754,2018,Altos,PI,19.0,F,1,1,,,Altos,404.9,510.4,456.8,417.7,480.0
5172280,180013492399,2018,Altos,PI,52.0,F,1,1,,,Altos,,,,,
5173733,180013835367,2018,Altos,PI,27.0,F,1,1,,,Altos,464.8,492.8,418.2,419.3,360.0
5175263,180012981050,2018,Altos,PI,19.0,F,1,1,,,Altos,475.9,602.1,574.9,652.3,760.0
5175522,180012947995,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,401.3,456.1,363.9,511.1,340.0
5182092,180013690499,2018,Altos,PI,29.0,F,1,1,,,Altos,,,,,
5182099,180012916256,2018,Altos,PI,17.0,M,1,1,,,Altos,482.4,648.2,581.9,623.6,540.0
5187845,180013512986,2018,Altos,PI,23.0,F,1,1,,,Altos,,,,,
5193341,180013514670,2018,Altos,PI,21.0,F,1,1,,,Altos,438.9,596.3,531.9,445.5,320.0
5193817,180013582404,2018,Altos,PI,33.0,F,1,1,,,Altos,499.7,550.0,503.4,494.1,600.0
5196607,180013446818,2018,Altos,PI,21.0,M,1,1,,,Altos,,,,,
5198854,180012996828,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
5199044,180013702627,2018,Altos,PI,20.0,M,1,1,,,Altos,385.2,504.1,468.6,389.4,320.0
5201282,180013114884,2018,Altos,PI,24.0,F,1,1,,,Altos,556.2,643.6,658.8,688.8,580.0
5203457,180013671525,2018,Altos,PI,25.0,F,1,1,,,Altos,643.6,676.1,623.7,681.4,660.0
5205144,180013129076,2018,Altos,PI,18.0,M,1,1,,,Altos,,,,,
5213455,180013461723,2018,Altos,PI,19.0,M,1,1,,,Altos,418.4,455.0,466.5,544.1,380.0
5215732,180013886329,2018,Altos,PI,30.0,M,1,1,,,Altos,,560.6,475.5,,280.0
5215752,180013712594,2018,Altos,PI,32.0,F,1,1,,,Altos,436.4,594.8,492.6,400.1,300.0
5217754,180012440750,2018,Altos,PI,21.0,F,1,1,,,Altos,567.3,628.2,581.3,511.9,580.0
5218243,180013505903,2018,Altos,PI,22.0,F,1,1,,,Altos,469.3,589.0,492.3,516.8,460.0
5219618,180013652648,2018,Altos,PI,46.0,F,1,1,,,Altos,,,,,
5223105,180013702197,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,461.7,443.7,452.8,397.5,280.0
5224166,180013146561,2018,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,426.7,498.9,455.4,417.3,520.0
5226536,180013627986,2018,Altos,PI,18.0,F,1,1,,,Altos,478.9,601.4,561.4,535.3,840.0
5228132,180013631232,2018,Altos,PI,19.0,M,1,1,,,Altos,,,,,
5238933,180013683025,2018,Altos,PI,45.0,M,1,1,,,Altos,,,,,
5245434,180013528332,2018,Altos,PI,36.0,M,1,1,,,Altos,,,,,
5247628,180013617035,2018,Altos,PI,20.0,F,1,1,,,Altos,,,,,
5248152,180013131733,2018,Altos,PI,18.0,F,2,4,Teresina,4.0,Altos,,480.5,461.7,,320.0
5248322,180013524898,2018,Altos,PI,20.0,F,1,1,,,Altos,,,,,
5255639,180013703852,2018,Altos,PI,39.0,F,1,1,,,Altos,512.8,590.6,498.0,411.9,580.0
5260811,180013129431,2018,Altos,PI,16.0,F,3,1,,,Altos,422.1,466.4,459.5,485.8,380.0
5287143,180012951423,2018,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,454.4,524.6,543.1,406.2,420.0
5289375,180013579829,2018,Altos,PI,22.0,M,1,1,,,Altos,424.2,449.8,449.9,481.9,400.0
5291577,180013623682,2018,Altos,PI,30.0,F,1,1,,,Altos,518.6,609.4,555.4,474.3,600.0
5292290,180013344060,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
5299070,180013339466,2018,Altos,PI,16.0,F,3,1,,,Altos,,463.5,493.3,,380.0
5306097,180013815589,2018,Altos,PI,16.0,F,3,1,,,Altos,430.3,520.0,484.1,380.7,320.0
5306892,180013346755,2018,Altos,PI,24.0,F,1,1,,,Altos,,,,,
5310756,180013324333,2018,Altos,PI,29.0,F,2,1,,,Altos,442.1,413.4,412.3,408.1,340.0
5318125,180012917076,2018,Altos,PI,25.0,M,4,1,,,Altos,,,,,
5319211,180013862418,2018,Altos,PI,42.0,M,2,2,Altos,2.0,Altos,,,,,
5319455,180013341035,2018,Altos,PI,24.0,M,1,1,,,Caxias,,,,,
5321674,180012436453,2018,Altos,PI,31.0,M,1,1,,,Altos,538.2,624.4,502.3,646.5,540.0
5321816,180013926387,2018,Altos,PI,22.0,F,1,1,,,Caxias,467.4,511.6,493.5,602.9,580.0
5326535,180013474637,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
5343727,180013867975,2018,Altos,PI,27.0,F,1,1,,,Altos,447.9,444.7,388.7,499.3,320.0
5348797,180013810694,2018,Altos,PI,33.0,F,1,1,,,Altos,460.4,581.7,418.9,398.2,460.0
5350524,180013868069,2018,Altos,PI,15.0,F,3,1,,,Altos,,,,,
5351399,180013869798,2018,Altos,PI,23.0,F,1,1,,,Altos,,436.6,494.0,,300.0
5357309,180013858816,2018,Altos,PI,19.0,F,1,1,,,Altos,463.5,489.0,491.7,430.9,780.0
5370959,180013911088,2018,Altos,PI,21.0,M,2,3,Altos,3.0,Altos,387.2,412.7,407.6,508.8,240.0
5373175,180013239836,2018,Altos,PI,29.0,F,1,1,,,Altos,,,,,
5379880,180013540475,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,,,,,
5388150,180013778482,2018,Altos,PI,17.0,F,3,1,,,Altos,447.2,434.2,397.5,474.9,280.0
5395096,180012901149,2018,Altos,PI,25.0,F,2,2,Altos,2.0,Altos,403.0,534.2,419.9,414.1,340.0
5396785,180012388076,2018,Altos,PI,29.0,M,1,1,,,Altos,475.1,526.2,382.2,459.0,320.0
5414674,180012908592,2018,Altos,PI,22.0,M,1,1,,,Altos,466.3,479.5,412.5,442.7,0.0
5417978,180012938426,2018,Altos,PI,30.0,F,1,1,,,Altos,,,,,
5418877,180013910678,2018,Altos,PI,24.0,F,2,1,,,Altos,,,,,
5431623,180013432189,2018,Altos,PI,19.0,F,1,1,,,Altos,459.0,459.5,503.8,437.5,380.0
5433080,180013755238,2018,Altos,PI,23.0,M,1,1,,,Altos,483.9,626.2,568.3,617.5,760.0
5433230,180012392456,2018,Altos,PI,22.0,M,1,1,,,Altos,484.5,518.1,451.1,511.8,560.0
5438809,180012393203,2018,Altos,PI,21.0,F,1,1,,,Altos,643.0,683.4,625.6,724.3,780.0
5443253,180013537601,2018,Altos,PI,35.0,F,1,1,,,Altos,,,,,
5443296,180012431208,2018,Altos,PI,24.0,F,1,1,,,Altos,,522.7,464.2,,540.0
5447393,180013547230,2018,Altos,PI,29.0,M,1,1,,,Altos,,415.2,473.5,,320.0
5448580,180012454781,2018,Altos,PI,15.0,F,3,1,,,Altos,542.8,,,610.7,
5451273,180013064411,2018,Altos,PI,25.0,M,1,1,,,Altos,506.5,648.2,562.4,701.5,540.0
5454569,180013919727,2018,Altos,PI,23.0,F,1,1,,,Campo Maior,429.8,461.2,464.2,495.2,580.0
5456041,180013820761,2018,Altos,PI,19.0,F,1,1,,,Altos,456.5,653.0,499.8,623.8,520.0
5456772,180013740343,2018,Altos,PI,19.0,M,2,1,,,Altos,434.7,433.3,433.4,598.0,480.0
5457332,180013441479,2018,Altos,PI,29.0,F,2,1,,,Altos,,,,,
5461869,180013778840,2018,Altos,PI,20.0,F,1,1,,,Altos,466.3,591.7,519.5,580.1,520.0
5467135,180013548768,2018,Altos,PI,26.0,F,1,1,,,Altos,616.6,640.2,621.9,469.3,360.0
5471227,180013752854,2018,Altos,PI,19.0,F,1,1,,,Altos,403.1,570.6,523.6,398.9,560.0
5484694,180013837756,2018,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,378.7,545.4,479.1,452.8,400.0
5491082,180013986673,2018,Altos,PI,29.0,F,1,1,,,Altos,445.1,510.4,505.6,413.5,360.0
5493750,180013472303,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,468.0,526.3,436.9,446.0,560.0
5501331,180013963866,2018,Altos,PI,22.0,F,1,1,,,Altos,483.2,536.7,407.6,425.3,320.0
5501522,180013623597,2018,Altos,PI,26.0,M,1,1,,,Altos,,,,,
5511793,180013827820,2018,Altos,PI,19.0,F,1,1,,,Altos,479.6,492.7,452.5,563.0,480.0
