,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3336190,190004340882,2019,Altos,PI,21,F,2,2,Altos,2.0,Teresina,,,,,
3336425,190004341117,2019,Altos,PI,27,F,1,1,,,Altos,422.5,449.0,470.2,384.9,460.0
3336474,190004341166,2019,Altos,PI,35,F,1,1,,,Altos,420.6,431.2,561.7,411.9,580.0
3338548,190004343240,2019,Altos,PI,23,F,1,1,,,Altos,,,,,
3338571,190004343263,2019,Altos,PI,19,M,1,1,,,Altos,,,,,
3338577,190004343269,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,429.9,413.0,363.2,524.4,420.0
3338626,190004343318,2019,Altos,PI,19,M,1,1,,,Altos,546.0,418.8,483.6,405.5,480.0
3338719,190004343411,2019,Altos,PI,48,M,1,1,,,Teresina,543.0,626.7,541.2,718.4,600.0
3338856,190004343548,2019,Altos,PI,29,F,1,1,,,Teresina,453.5,476.8,529.2,452.0,600.0
3338980,190004343672,2019,Altos,PI,20,M,1,1,,,Altos,366.1,395.4,494.0,622.7,540.0
3339029,190004343721,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,344.6,394.9,514.6,383.3,600.0
3339279,190004343971,2019,Altos,PI,23,M,1,1,,,Altos,,,,,
3339351,190004344043,2019,Altos,PI,26,F,1,1,,,Altos,442.1,525.0,496.1,595.4,520.0
3341853,190004346545,2019,Altos,PI,18,F,2,2,,,Altos,512.0,444.8,475.1,451.7,480.0
3341862,190004346554,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,436.3,446.0,471.6,494.3,500.0
3556931,190004561625,2019,Altos,PI,19,F,2,2,,,Altos,,,,,
3556984,190004561678,2019,Altos,PI,21,F,1,1,,,Altos,502.1,416.0,520.6,584.7,500.0
3557064,190004561758,2019,Altos,PI,20,M,1,1,,,Altos,408.8,510.0,495.6,440.2,560.0
3557094,190004561788,2019,Altos,PI,23,M,1,1,,,Altos,,,,,
3560284,190004564978,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,428.9,355.7,473.2,403.6,380.0
3560360,190004565054,2019,Altos,PI,17,F,3,1,,,Altos,444.1,435.7,500.9,592.9,500.0
3560367,190004565061,2019,Altos,PI,19,F,1,1,,,Altos,466.0,484.3,519.4,486.3,600.0
3560369,190004565063,2019,Altos,PI,26,M,1,1,,,Parnaíba,556.0,540.7,525.4,468.8,680.0
3563735,190004568429,2019,Altos,PI,20,M,1,1,,,Altos,440.8,417.3,471.1,499.6,580.0
3563777,190004568471,2019,Altos,PI,34,F,1,1,,,Altos,,,,,
3563790,190004568484,2019,Altos,PI,19,M,1,1,,,Altos,469.7,438.7,487.4,637.5,340.0
3567093,190004571787,2019,Altos,PI,18,M,2,3,,,Altos,398.0,484.4,459.6,599.8,740.0
3567100,190004571794,2019,Altos,PI,39,M,1,1,,,Altos,504.5,573.8,542.2,609.4,600.0
3567223,190004571917,2019,Altos,PI,29,M,1,1,,,Altos,409.6,389.5,444.6,390.8,600.0
3567335,190004572029,2019,Altos,PI,19,M,1,1,,,Altos,448.0,484.1,470.6,468.4,620.0
3573870,190004578564,2019,Altos,PI,34,F,2,2,,,Altos,435.6,425.1,473.0,474.3,400.0
3574070,190004578764,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,341.7,448.9,405.1,404.1,600.0
3574079,190004578773,2019,Altos,PI,22,M,1,1,,,Altos,408.0,369.3,325.1,485.0,540.0
3577321,190004582015,2019,Altos,PI,22,M,1,1,,,Altos,539.8,540.7,507.3,584.5,400.0
3580776,190004585470,2019,Altos,PI,27,M,1,1,,,Altos,,,,,
3580798,190004585492,2019,Altos,PI,24,M,1,1,,,Altos,425.9,506.8,488.2,367.9,500.0
3580811,190004585505,2019,Altos,PI,16,F,3,1,,,Altos,436.7,507.1,452.0,494.9,420.0
3580835,190004585529,2019,Altos,PI,15,M,3,1,,,Altos,,,,,
3580936,190004585630,2019,Altos,PI,26,F,1,1,,,Altos,502.2,601.6,591.3,599.6,780.0
3584135,190004588829,2019,Altos,PI,23,F,1,1,,,Altos,,,,,
3584168,190004588862,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
3584225,190004588919,2019,Altos,PI,19,M,1,1,,,Altos,,,,,
3584283,190004588977,2019,Altos,PI,16,M,3,1,,,Altos,455.6,442.7,513.5,429.4,500.0
3584310,190004589004,2019,Altos,PI,19,F,1,1,,,Altos,,338.3,365.9,,360.0
3584317,190004589011,2019,Altos,PI,26,F,1,1,,,Altos,435.5,510.7,511.9,520.1,580.0
3584386,190004589080,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,541.2,475.8,536.0,538.7,760.0
3587572,190004592266,2019,Altos,PI,18,M,1,1,,,Altos,508.2,530.4,525.5,473.5,480.0
3587622,190004592316,2019,Altos,PI,18,M,1,1,,,Altos,,510.4,463.7,,0.0
3587695,190004592389,2019,Altos,PI,16,F,3,1,,,Altos,400.2,368.7,411.9,443.7,580.0
3587746,190004592440,2019,Altos,PI,30,F,1,1,,,Altos,443.5,413.8,477.6,419.6,540.0
3587769,190004592463,2019,Altos,PI,27,F,1,1,,,Altos,336.2,367.3,456.8,450.9,280.0
3587778,190004592472,2019,Altos,PI,41,F,1,1,,,Altos,445.5,430.2,528.8,399.2,540.0
3587789,190004592483,2019,Altos,PI,31,M,1,1,,,Altos,,379.1,409.9,,0.0
3590964,190004595658,2019,Altos,PI,17,F,2,3,Teresina,4.0,Altos,587.8,646.7,599.4,664.9,920.0
3590970,190004595664,2019,Altos,PI,19,F,1,1,,,Altos,397.6,362.9,464.4,500.5,460.0
3590988,190004595682,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,,485.9,533.4,,0.0
3591013,190004595707,2019,Altos,PI,30,F,1,1,,,Altos,,,,,
3591028,190004595722,2019,Altos,PI,19,M,1,1,,,Altos,532.4,533.3,571.8,636.8,620.0
3591069,190004595763,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,477.4,360.7,464.4,383.6,280.0
3591115,190004595809,2019,Altos,PI,20,F,1,1,,,Altos,350.7,468.1,422.4,400.6,440.0
3594430,190004599124,2019,Altos,PI,19,F,1,1,,,Altos,349.0,410.0,404.6,448.8,480.0
3594472,190004599166,2019,Altos,PI,17,M,2,2,,,Altos,490.5,419.6,509.2,534.9,520.0
3594496,190004599190,2019,Altos,PI,22,M,1,1,,,Altos,396.3,393.8,349.8,559.4,320.0
3594541,190004599235,2019,Altos,PI,26,M,1,1,,,Altos,437.8,555.4,507.8,573.5,540.0
3597708,190004602402,2019,Altos,PI,21,F,1,1,,,Altos,,,,,
3597922,190004602616,2019,Altos,PI,16,F,3,1,,,Altos,527.6,560.2,513.3,718.9,960.0
3597948,190004602642,2019,Altos,PI,48,M,1,1,,,Altos,408.0,529.9,517.5,444.6,220.0
3601090,190004605785,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,536.0,360.0,461.9,496.3,660.0
3601185,190004605880,2019,Altos,PI,22,F,1,1,,,Altos,442.8,535.5,560.4,484.2,560.0
3601198,190004605893,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,414.3,442.2,461.3,379.5,740.0
3601214,190004605909,2019,Altos,PI,42,M,1,1,,,Altos,410.5,427.8,481.8,373.1,560.0
3601286,190004605981,2019,Altos,PI,24,M,1,1,,,Altos,,,,,
3604472,190004609167,2019,Altos,PI,18,M,1,1,,,Altos,513.6,562.4,495.6,632.4,860.0
3604524,190004609219,2019,Altos,PI,18,M,2,2,Teresina,1.0,Altos,440.3,416.9,522.8,362.8,640.0
3604544,190004609239,2019,Altos,PI,16,F,3,1,,,Altos,455.2,547.5,583.7,550.0,260.0
3604579,190004609274,2019,Altos,PI,19,F,1,1,,,Altos,414.4,452.5,515.1,549.3,560.0
3604666,190004609361,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,425.7,337.7,470.0,410.0,500.0
3607870,190004612565,2019,Altos,PI,20,F,1,1,,,Altos,,437.5,431.3,,0.0
3607886,190004612581,2019,Altos,PI,17,F,3,1,,,Altos,464.8,476.1,488.1,454.6,720.0
3607945,190004612640,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
3840423,190004845122,2019,Altos,PI,40,M,1,1,,,Altos,456.4,350.9,464.5,549.3,520.0
3840480,190004845179,2019,Altos,PI,16,F,3,1,,,Altos,534.6,,,560.7,
3843027,190004847727,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
3843047,190004847747,2019,Altos,PI,23,F,1,1,,,Altos,347.0,431.3,398.3,458.6,420.0
3843057,190004847757,2019,Altos,PI,16,M,3,1,,,Altos,390.0,347.2,451.4,577.6,320.0
3843109,190004847809,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,437.8,489.7,531.9,640.2,660.0
3843138,190004847838,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,,,,,
3843211,190004847911,2019,Altos,PI,17,F,1,1,,,Altos,469.0,447.3,492.2,444.6,840.0
3843264,190004847964,2019,Altos,PI,24,M,1,1,,,Altos,357.6,429.9,510.2,406.0,540.0
4009967,190005014675,2019,Altos,PI,24,F,1,1,,,Altos,,500.0,536.3,,660.0
4010028,190005014736,2019,Altos,PI,21,M,1,1,,,Altos,527.1,525.9,509.2,445.0,600.0
4010170,190005014878,2019,Altos,PI,19,F,1,1,,,Altos,380.1,471.5,392.4,424.0,440.0
4010183,190005014891,2019,Altos,PI,23,F,1,1,,,Altos,,,,,
4010205,190005014913,2019,Altos,PI,28,F,1,1,,,Altos,,,,,
4013192,190005017900,2019,Altos,PI,19,F,1,1,,,Altos,416.7,398.2,470.4,424.0,620.0
4013323,190005018031,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,374.1,406.8,477.4,517.8,460.0
4016244,190005020952,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,,342.7,408.0,,280.0
4016259,190005020967,2019,Altos,PI,19,F,1,1,,,Altos,429.4,420.1,348.5,472.9,340.0
4019611,190005024319,2019,Altos,PI,24,F,1,1,,,Altos,466.8,475.0,443.9,476.1,440.0
4019661,190005024369,2019,Altos,PI,20,F,1,1,,,Altos,398.8,463.2,459.7,450.1,860.0
4019715,190005024423,2019,Altos,PI,19,M,1,1,,,Altos,404.8,388.3,423.3,422.2,500.0
4019773,190005024481,2019,Altos,PI,30,F,1,1,,,Altos,490.7,482.8,456.9,395.4,480.0
4019800,190005024508,2019,Altos,PI,20,F,1,1,,,Altos,382.1,376.5,425.1,416.6,520.0
4019830,190005024538,2019,Altos,PI,21,F,1,1,,,Altos,453.6,325.9,530.1,428.7,480.0
4022727,190005027435,2019,Altos,PI,17,F,2,2,,,Altos,447.6,494.2,528.9,525.9,680.0
4022729,190005027437,2019,Altos,PI,26,F,1,1,,,Altos,,541.9,546.4,,600.0
4022774,190005027482,2019,Altos,PI,17,F,2,2,Altos,4.0,Altos,,,,,
4022859,190005027567,2019,Altos,PI,33,F,1,1,,,Altos,412.7,492.0,450.4,480.4,600.0
4023011,190005027719,2019,Altos,PI,20,F,1,1,,,Altos,416.0,431.2,344.8,411.6,440.0
4025935,190005030645,2019,Altos,PI,22,M,1,1,,,Altos,401.5,406.9,495.2,444.3,600.0
4025960,190005030670,2019,Altos,PI,17,M,2,2,Campo Maior,1.0,Altos,461.0,495.4,427.5,470.5,440.0
4025979,190005030689,2019,Altos,PI,17,M,2,2,Teresina,2.0,Altos,358.5,507.4,456.6,485.9,600.0
4025996,190005030706,2019,Altos,PI,18,M,2,2,Teresina,1.0,Altos,563.0,402.3,551.7,561.3,720.0
4026018,190005030728,2019,Altos,PI,22,F,1,1,,,Altos,492.8,460.2,506.9,481.7,500.0
4026021,190005030731,2019,Altos,PI,35,F,1,1,,,Altos,,,,,
4026022,190005030732,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,423.1,345.9,367.0,471.4,500.0
4026063,190005030773,2019,Altos,PI,18,F,2,2,,,Altos,416.8,569.1,501.3,442.1,740.0
4026092,190005030802,2019,Altos,PI,16,M,3,1,,,Altos,479.0,429.3,490.8,566.5,560.0
4026234,190005030944,2019,Altos,PI,23,F,2,2,,,Altos,408.0,349.0,446.9,424.2,400.0
4026249,190005030959,2019,Altos,PI,21,M,1,1,,,Altos,394.4,401.1,379.5,399.0,220.0
4026279,190005030989,2019,Altos,PI,25,M,1,1,,,Altos,,,,,
4026338,190005031048,2019,Altos,PI,23,F,1,1,,,Altos,421.4,429.6,417.6,424.3,500.0
4026348,190005031058,2019,Altos,PI,27,F,1,1,,,Altos,,,,,
4026358,190005031068,2019,Altos,PI,20,M,1,1,,,Altos,420.7,368.0,493.5,393.7,520.0
4029262,190005033972,2019,Altos,PI,20,F,1,1,,,Altos,399.4,529.2,526.9,408.4,600.0
4029414,190005034124,2019,Altos,PI,21,M,1,1,,,Altos,484.1,465.3,449.2,476.5,480.0
4029504,190005034214,2019,Altos,PI,29,F,1,1,,,Altos,,,,,
4029541,190005034251,2019,Altos,PI,16,F,3,1,,,Altos,424.0,387.5,471.2,376.8,0.0
4029581,190005034291,2019,Altos,PI,24,M,1,1,,,Altos,418.8,342.2,455.7,524.2,0.0
4029656,190005034366,2019,Altos,PI,17,M,2,3,Teresina,4.0,Altos,653.8,619.9,617.3,703.1,880.0
4032402,190005037112,2019,Altos,PI,30,M,1,1,,,Altos,353.7,510.0,489.1,451.2,420.0
4032462,190005037172,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,448.7,425.4,440.2,438.2,340.0
4032489,190005037199,2019,Altos,PI,20,M,1,1,,,Altos,421.6,423.8,449.4,430.4,480.0
4032703,190005037413,2019,Altos,PI,23,F,1,1,,,Altos,381.8,505.2,455.8,410.8,660.0
4032711,190005037421,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,425.1,429.5,484.0,389.8,620.0
4032889,190005037599,2019,Altos,PI,17,F,3,1,,,Altos,372.1,420.6,420.3,375.5,0.0
4035608,190005040318,2019,Altos,PI,22,M,1,1,,,Altos,581.1,565.3,502.3,813.4,660.0
4035661,190005040371,2019,Altos,PI,21,M,1,1,,,Altos,596.2,588.1,574.6,752.7,540.0
4035755,190005040465,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,391.4,357.1,507.6,388.8,500.0
4035814,190005040524,2019,Altos,PI,34,M,1,1,,,Altos,,,,,
4035834,190005040544,2019,Altos,PI,29,F,1,1,,,Altos,427.4,500.4,488.9,448.6,560.0
4035838,190005040548,2019,Altos,PI,24,F,1,1,,,Altos,379.5,391.6,433.0,416.7,340.0
4035865,190005040575,2019,Altos,PI,21,M,1,1,,,Altos,,,,,
4035954,190005040664,2019,Altos,PI,22,F,1,1,,,Altos,,,,,
4036002,190005040712,2019,Altos,PI,15,F,3,1,,,Altos,413.3,371.1,498.2,495.2,320.0
4036086,190005040796,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,409.1,542.5,393.8,408.5,480.0
4039103,190005043813,2019,Altos,PI,18,F,1,1,,,Altos,466.8,409.6,416.9,373.1,460.0
4039128,190005043838,2019,Altos,PI,18,F,1,1,,,Altos,350.3,386.6,444.8,576.9,280.0
4039212,190005043922,2019,Altos,PI,23,F,1,1,,,Altos,416.1,493.4,532.2,432.1,600.0
4039230,190005043940,2019,Altos,PI,23,M,1,1,,,Altos,371.5,430.1,526.6,460.5,500.0
4039282,190005043992,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,382.1,413.2,500.0,368.5,0.0
4039307,190005044017,2019,Altos,PI,22,M,1,1,,,Altos,411.2,361.5,387.1,376.1,200.0
4039323,190005044033,2019,Altos,PI,26,F,1,1,,,Altos,428.0,422.7,485.1,382.3,480.0
4039355,190005044065,2019,Altos,PI,20,F,1,1,,,Altos,347.8,407.9,511.6,398.6,560.0
4042123,190005046833,2019,Altos,PI,31,F,1,1,,,Altos,582.0,592.0,584.0,601.4,780.0
4042372,190005047082,2019,Altos,PI,17,F,2,3,,,Altos,351.9,450.3,523.0,368.9,480.0
4042396,190005047106,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,381.6,465.5,471.8,420.2,0.0
4042442,190005047152,2019,Altos,PI,21,F,1,1,,,Altos,405.4,402.8,504.5,498.3,480.0
4042451,190005047161,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
4045352,190005050062,2019,Altos,PI,27,F,1,1,,,Altos,374.8,517.4,466.2,436.9,560.0
4045419,190005050129,2019,Altos,PI,35,F,1,1,,,Altos,,,,,
4045604,190005050314,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,405.2,451.1,443.1,400.3,380.0
4045605,190005050315,2019,Altos,PI,52,M,1,1,,,Altos,476.5,512.3,489.9,547.2,360.0
4045664,190005050374,2019,Altos,PI,19,M,2,2,,,Altos,448.4,436.0,495.8,447.0,660.0
4045688,190005050398,2019,Altos,PI,32,M,1,1,,,Altos,,,,,
4048562,190005053272,2019,Altos,PI,18,F,1,1,,,Altos,547.8,581.6,583.6,548.3,740.0
4048583,190005053293,2019,Altos,PI,23,M,1,1,,,Altos,441.3,349.3,526.7,444.9,420.0
4048591,190005053301,2019,Altos,PI,19,F,1,1,,,Altos,524.5,485.7,523.9,494.2,960.0
4048618,190005053328,2019,Altos,PI,20,M,1,1,,,Altos,517.4,579.3,598.3,663.2,580.0
4048688,190005053398,2019,Altos,PI,18,M,1,1,,,Altos,,409.9,421.9,,0.0
4048692,190005053402,2019,Altos,PI,16,F,3,1,,,Altos,352.1,438.3,493.6,403.8,340.0
4048760,190005053470,2019,Altos,PI,18,F,1,1,,,Altos,,438.9,521.7,,600.0
4048794,190005053504,2019,Altos,PI,18,M,2,2,,,Altos,404.7,542.7,554.7,526.2,320.0
4051811,190005056521,2019,Altos,PI,21,F,1,1,,,Altos,482.1,494.9,502.1,451.8,560.0
4051989,190005056699,2019,Altos,PI,15,M,3,1,,,Altos,452.4,415.8,421.7,513.1,260.0
4052080,190005056790,2019,Altos,PI,36,F,1,1,,,Altos,,,,,
4055145,190005059855,2019,Altos,PI,22,F,1,1,,,Altos,449.9,414.6,452.2,433.7,420.0
4055153,190005059863,2019,Altos,PI,19,M,1,1,,,Altos,428.3,416.4,482.3,578.7,420.0
4055177,190005059887,2019,Altos,PI,21,F,1,1,,,Altos,,,,,
4055314,190005060024,2019,Altos,PI,21,F,1,1,,,Altos,432.4,511.8,520.5,429.1,560.0
4055324,190005060034,2019,Altos,PI,20,F,1,1,,,Altos,399.2,468.2,485.9,411.8,580.0
4058415,190005063125,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,393.2,421.6,395.1,512.6,460.0
4058478,190005063188,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,424.9,439.2,412.2,397.7,520.0
4058495,190005063205,2019,Altos,PI,23,M,1,1,,,Altos,,,,,
4058542,190005063252,2019,Altos,PI,17,F,1,1,,,Altos,477.5,503.8,530.8,480.0,880.0
4058557,190005063267,2019,Altos,PI,20,M,1,1,,,Altos,399.6,430.1,467.4,402.9,520.0
4058592,190005063302,2019,Altos,PI,28,F,1,1,,,Altos,506.8,542.4,576.9,533.6,260.0
4435403,190005440137,2019,Altos,PI,23,M,1,1,,,Altos,453.8,421.7,389.9,519.2,0.0
4435433,190005440167,2019,Altos,PI,24,F,1,1,,,Teresina,500.9,426.7,501.3,500.8,360.0
4435475,190005440209,2019,Altos,PI,21,M,3,1,,,Altos,521.1,473.3,543.9,574.2,560.0
4435573,190005440307,2019,Altos,PI,20,M,1,1,,,Altos,569.0,621.4,575.9,502.1,560.0
4435608,190005440342,2019,Altos,PI,26,M,1,1,,,Altos,429.2,416.2,380.4,501.9,520.0
4435632,190005440366,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
4435706,190005440440,2019,Altos,PI,18,M,2,2,,,Altos,426.9,409.2,451.6,405.7,0.0
4435727,190005440461,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,432.1,484.0,477.1,506.7,500.0
4435801,190005440535,2019,Altos,PI,56,M,1,1,,,Altos,411.2,430.3,468.3,364.6,560.0
4435828,190005440562,2019,Altos,PI,26,M,1,1,,,Altos,,382.1,488.5,,520.0
4438217,190005442951,2019,Altos,PI,57,M,1,1,,,Altos,456.1,399.3,445.3,542.3,460.0
4438365,190005443099,2019,Altos,PI,17,M,2,2,Teresina,1.0,Altos,580.9,639.1,646.3,770.5,700.0
4438385,190005443119,2019,Altos,PI,21,M,1,1,,,Altos,477.1,499.9,530.5,532.9,600.0
4438433,190005443167,2019,Altos,PI,21,M,1,1,,,Altos,563.2,565.6,516.1,442.1,420.0
4440756,190005445490,2019,Altos,PI,19,F,1,1,,,Altos,419.3,473.4,514.6,407.8,640.0
4440829,190005445563,2019,Altos,PI,31,M,1,1,,,Altos,444.5,387.4,358.3,460.1,520.0
4440876,190005445610,2019,Altos,PI,19,M,1,1,,,Altos,,602.1,559.0,,640.0
4440945,190005445679,2019,Altos,PI,21,F,1,1,,,Altos,,,,,
4441033,190005445767,2019,Altos,PI,22,M,1,1,,,Altos,,,,,
4443525,190005448259,2019,Altos,PI,22,M,1,1,,,Altos,414.1,435.7,428.9,417.3,400.0
4443658,190005448392,2019,Altos,PI,17,M,3,1,,,Altos,,,,,
4443690,190005448424,2019,Altos,PI,19,M,1,1,,,Altos,,,,,
4443704,190005448438,2019,Altos,PI,18,M,1,1,,,Altos,490.3,434.9,372.1,422.8,300.0
4445993,190005450727,2019,Altos,PI,18,M,1,1,,,Altos,436.7,493.1,428.8,409.4,0.0
4446118,190005450852,2019,Altos,PI,16,F,2,2,Altos,2.0,Altos,432.9,378.8,483.4,417.2,540.0
4446158,190005450892,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,532.4,539.8,538.2,546.9,560.0
4446185,190005450919,2019,Altos,PI,17,F,3,1,,,Altos,375.1,408.3,430.9,420.2,540.0
4446186,190005450920,2019,Altos,PI,29,F,1,1,,,Altos,398.9,469.4,491.7,393.8,540.0
4446264,190005450998,2019,Altos,PI,16,F,3,1,,,Altos,566.4,517.0,537.0,422.6,640.0
4446322,190005451056,2019,Altos,PI,29,M,1,1,,,Altos,355.0,465.6,420.8,463.0,0.0
4448394,190005453128,2019,Altos,PI,40,F,1,1,,,Altos,452.5,375.0,443.7,368.4,580.0
4448466,190005453200,2019,Altos,PI,26,M,1,1,,,Altos,490.4,501.9,532.9,559.8,700.0
4448666,190005453400,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,385.5,396.4,355.3,437.0,360.0
4448753,190005453487,2019,Altos,PI,19,F,1,1,,,Altos,472.6,462.5,537.4,370.6,380.0
4448906,190005453640,2019,Altos,PI,17,M,2,2,,,Altos,564.5,586.0,574.5,453.1,660.0
4451276,190005456010,2019,Altos,PI,19,F,1,1,,,Altos,365.0,412.0,490.2,471.5,500.0
4451458,190005456192,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,375.4,424.0,339.0,520.1,0.0
4453598,190005458333,2019,Altos,PI,36,M,1,1,,,Altos,410.5,433.7,421.5,406.4,0.0
4453675,190005458410,2019,Altos,PI,15,F,3,1,,,Altos,,383.5,516.2,,560.0
4453725,190005458460,2019,Altos,PI,29,F,1,1,,,Altos,386.8,420.8,401.3,425.1,400.0
4453947,190005458682,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,378.6,360.1,389.0,429.0,360.0
4453972,190005458707,2019,Altos,PI,18,M,1,1,,,Altos,,,,,
4454030,190005458765,2019,Altos,PI,22,F,2,2,Altos,2.0,Altos,371.3,388.0,505.4,370.1,0.0
4454046,190005458781,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,513.7,478.0,474.9,490.9,480.0
4456303,190005461038,2019,Altos,PI,16,F,3,1,,,Altos,384.6,450.7,423.6,381.5,400.0
4456349,190005461084,2019,Altos,PI,18,M,1,1,,,Altos,463.7,505.2,510.2,405.9,600.0
4456385,190005461120,2019,Altos,PI,18,M,1,1,,,Altos,374.0,436.0,332.8,459.1,400.0
4456407,190005461142,2019,Altos,PI,36,F,1,1,,,Altos,377.4,532.9,520.1,397.2,520.0
4456423,190005461158,2019,Altos,PI,27,M,1,1,,,Altos,400.6,437.1,389.1,522.7,160.0
4456698,190005461433,2019,Altos,PI,27,M,1,1,,,Altos,,,,,
4458832,190005463568,2019,Altos,PI,17,M,3,1,,,Altos,367.5,467.9,377.2,395.6,0.0
4458988,190005463724,2019,Altos,PI,23,F,1,1,,,Altos,375.5,489.4,429.9,363.4,400.0
4459036,190005463772,2019,Altos,PI,20,M,1,1,,,Altos,393.4,400.0,410.2,470.5,0.0
4459110,190005463846,2019,Altos,PI,31,M,1,1,,,Altos,474.6,551.3,590.6,643.9,700.0
4459203,190005463939,2019,Altos,PI,22,F,1,1,,,Altos,476.7,522.0,545.8,454.8,640.0
4459230,190005463966,2019,Altos,PI,24,F,1,1,,,Altos,410.4,471.0,512.5,379.3,480.0
4459241,190005463977,2019,Altos,PI,15,F,3,1,,,Altos,361.7,418.9,479.6,486.5,440.0
4461512,190005466248,2019,Altos,PI,33,F,1,1,,,Altos,468.3,469.8,477.2,365.6,520.0
4461515,190005466251,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,445.8,337.6,394.3,438.6,340.0
4461529,190005466265,2019,Altos,PI,19,M,1,1,,,Altos,372.2,473.3,462.6,436.6,0.0
4461646,190005466382,2019,Altos,PI,16,F,3,1,,,Altos,487.8,557.0,517.1,527.3,700.0
4461665,190005466401,2019,Altos,PI,21,F,1,1,,,Altos,519.2,449.4,489.4,515.0,580.0
4461725,190005466461,2019,Altos,PI,18,F,3,1,,,Altos,420.3,402.4,480.9,388.9,500.0
4463945,190005468681,2019,Altos,PI,31,M,1,1,,,Altos,411.8,477.4,447.6,462.8,600.0
4464112,190005468848,2019,Altos,PI,18,F,1,1,,,Altos,364.2,365.2,352.8,451.7,0.0
4464144,190005468880,2019,Altos,PI,23,M,1,1,,,Altos,525.4,465.5,470.8,419.7,260.0
4464184,190005468921,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,425.9,464.7,516.7,397.0,600.0
4464195,190005468932,2019,Altos,PI,17,F,3,1,,,Teresina,484.0,475.7,518.6,617.9,640.0
4464268,190005469005,2019,Altos,PI,20,F,1,1,,,Altos,394.9,472.1,503.6,406.6,580.0
4464289,190005469026,2019,Altos,PI,23,M,1,1,,,Altos,,,,,
4466578,190005471315,2019,Altos,PI,15,M,3,1,,,Altos,425.9,395.3,365.8,577.7,520.0
4466649,190005471386,2019,Altos,PI,26,M,1,1,,,Altos,,,,,
4466823,190005471560,2019,Altos,PI,32,F,2,2,Altos,2.0,Altos,,,,,
4466878,190005471615,2019,Altos,PI,33,M,1,1,,,Altos,,,,,
4466925,190005471662,2019,Altos,PI,32,F,1,1,,,Altos,427.4,481.1,518.4,582.5,660.0
4469169,190005473906,2019,Altos,PI,20,F,2,2,Altos,2.0,Altos,431.9,546.0,450.3,494.6,0.0
4469518,190005474255,2019,Altos,PI,25,F,1,1,,,Altos,364.4,361.9,399.3,455.7,400.0
4469523,190005474260,2019,Altos,PI,23,M,1,1,,,Altos,390.4,353.0,495.3,567.4,480.0
4471714,190005476451,2019,Altos,PI,19,F,1,1,,,Altos,363.9,392.5,390.9,512.9,660.0
4471763,190005476500,2019,Altos,PI,25,M,1,1,,,Altos,,,,,
4471871,190005476608,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,344.0,353.9,397.5,378.7,440.0
4471879,190005476616,2019,Altos,PI,26,M,1,1,,,Altos,,,,,
