,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3807481,170000944903,2017,Altos,PI,27.0,M,1,1,,,Altos,461.1,499.4,436.1,433.0,600.0
3808523,170006020094,2017,Altos,PI,31.0,F,1,1,,,Altos,405.8,367.1,445.8,377.8,320.0
3811109,170000989595,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3816818,170004287891,2017,Altos,PI,21.0,M,1,1,,,Altos,549.1,509.4,481.7,539.2,560.0
3819320,170000972961,2017,Altos,PI,17.0,M,2,3,Altos,4.0,Altos,559.6,498.7,484.8,603.5,460.0
3821808,170005997940,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,543.3,476.4,518.0,546.9,560.0
3824922,170004307628,2017,Altos,PI,26.0,F,1,1,,,Altos,436.1,387.6,388.9,372.7,460.0
3825350,170004326823,2017,Altos,PI,22.0,M,1,1,,,Altos,395.0,556.0,500.3,538.5,500.0
3832171,170002631319,2017,Altos,PI,21.0,F,1,1,,,Altos,487.2,506.6,453.1,373.7,480.0
3852156,170004342831,2017,Altos,PI,41.0,F,1,1,,,Altos,448.5,491.9,496.6,405.1,620.0
3853582,170004347605,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
3857904,170005951086,2017,Altos,PI,16.0,M,3,1,,,Altos,454.8,391.8,389.0,399.1,600.0
3862121,170004344042,2017,Altos,PI,40.0,F,1,1,,,Altos,631.3,487.4,519.5,405.5,600.0
3862361,170004351391,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3864194,170004351517,2017,Altos,PI,15.0,F,3,1,,,Altos,578.9,575.1,575.0,419.5,620.0
3870482,170004376794,2017,Altos,PI,28.0,M,1,1,,,Altos,510.4,620.3,534.1,616.6,540.0
3870726,170004360455,2017,Altos,PI,19.0,M,1,1,,,Altos,,584.3,595.3,,720.0
3872919,170006076706,2017,Altos,PI,27.0,F,1,1,,,Altos,498.8,399.6,489.8,438.8,520.0
3878779,170002688350,2017,Altos,PI,22.0,F,1,1,,,Altos,690.1,678.7,594.3,447.3,960.0
3878796,170001008303,2017,Altos,PI,18.0,M,2,3,Altos,4.0,Altos,590.1,591.7,564.2,561.9,480.0
3881356,170002617716,2017,Altos,PI,35.0,M,1,1,,,Altos,458.6,531.1,511.2,431.5,560.0
3882290,170000937635,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
3882461,170002626883,2017,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,436.2,547.1,481.0,576.4,600.0
3883648,170002623953,2017,Altos,PI,19.0,M,2,2,Teresina,1.0,Altos,515.4,429.6,461.3,387.7,680.0
3887497,170006084919,2017,Altos,PI,19.0,M,1,1,,,Altos,550.1,461.6,486.1,517.4,460.0
3889349,170006064809,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,510.3,491.7,496.4,439.7,420.0
3890035,170006086245,2017,Altos,PI,18.0,F,1,1,,,Altos,,,,,
3891379,170001005101,2017,Altos,PI,15.0,M,3,1,,,Altos,448.4,456.2,489.8,611.3,0.0
3896312,170002695825,2017,Altos,PI,23.0,M,1,1,,,Altos,430.2,495.8,491.1,423.2,640.0
3905750,170001037586,2017,Altos,PI,23.0,F,1,1,,,Altos,,367.2,448.1,,480.0
3908818,170001040008,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
3910422,170001039710,2017,Altos,PI,43.0,F,1,1,,,Altos,511.9,413.2,397.2,449.9,360.0
3910452,170002729463,2017,Altos,PI,29.0,F,1,1,,,Altos,,463.4,424.3,,0.0
3912561,170001043657,2017,Altos,PI,30.0,F,1,1,,,Altos,408.0,499.8,368.8,356.3,400.0
3915322,170004260626,2017,Altos,PI,20.0,M,1,1,,,Altos,458.4,576.2,591.4,566.9,620.0
3915541,170001063682,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
3917553,170004252292,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
3925963,170004379865,2017,Altos,PI,45.0,F,1,1,,,Altos,504.6,407.8,460.9,489.6,380.0
3928744,170001071760,2017,Altos,PI,20.0,M,1,1,,,Altos,535.7,587.0,545.1,609.2,700.0
3930357,170001064368,2017,Altos,PI,20.0,F,1,1,,,Altos,420.2,381.6,442.8,448.2,320.0
3941141,170001068218,2017,Altos,PI,17.0,M,2,3,Altos,4.0,Altos,537.3,633.9,614.4,505.7,700.0
3941526,170006107312,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,378.7,464.9,405.1,408.3,460.0
3948265,170001056762,2017,Altos,PI,23.0,F,1,1,,,Teresina,,,,,
3953029,170004416077,2017,Altos,PI,32.0,M,1,1,,,Altos,439.7,469.1,363.7,486.1,420.0
3955765,170004411750,2017,Altos,PI,19.0,M,1,1,,,Altos,,,,,
3958683,170006121259,2017,Altos,PI,29.0,F,1,1,,,Altos,590.0,637.7,590.2,586.9,620.0
3964038,170006119196,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,473.8,509.6,467.3,508.2,500.0
3966439,170004425611,2017,Altos,PI,24.0,M,1,1,,,Altos,431.0,435.6,526.8,364.6,480.0
3967148,170004420743,2017,Altos,PI,16.0,M,3,1,,,Altos,543.9,527.2,472.2,557.5,0.0
3967381,170006119745,2017,Altos,PI,31.0,F,1,1,,,Altos,,,,,
3971391,170001068964,2017,Altos,PI,30.0,M,1,1,,,Altos,427.4,501.8,473.5,386.2,600.0
3973108,170002753953,2017,Altos,PI,21.0,F,1,1,,,Altos,408.5,411.2,411.3,470.5,500.0
3973410,170004383884,2017,Altos,PI,26.0,M,1,1,,,Altos,468.6,621.6,554.0,570.6,540.0
3974473,170006095667,2017,Altos,PI,32.0,F,1,1,,,Altos,414.1,400.8,409.1,437.5,500.0
3975594,170004383969,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
3975692,170004393082,2017,Altos,PI,42.0,F,2,2,Altos,2.0,Altos,471.1,419.0,411.4,454.1,0.0
3982226,170006111254,2017,Altos,PI,31.0,F,1,1,,,Altos,493.0,479.8,472.4,492.8,620.0
3986823,170002745770,2017,Altos,PI,22.0,F,1,1,,,Altos,463.9,470.1,408.3,443.0,600.0
3987171,170002748343,2017,Altos,PI,34.0,M,1,1,,,Altos,508.2,418.1,428.4,433.2,0.0
3987420,170006111484,2017,Altos,PI,30.0,M,1,1,,,Altos,476.2,604.7,544.4,457.4,540.0
3988390,170001066298,2017,Altos,PI,19.0,M,1,1,,,Altos,536.6,609.8,585.9,454.9,740.0
3990354,170001054296,2017,Altos,PI,19.0,F,1,1,,,Altos,410.5,384.0,448.1,382.1,380.0
4001539,170004449392,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,427.2,446.1,426.1,434.9,480.0
4006642,170000989474,2017,Altos,PI,16.0,F,3,1,,,Altos,,,,,
4014195,170005970833,2017,Altos,PI,25.0,M,2,2,Altos,2.0,Altos,,,,,
4018225,170002572912,2017,Altos,PI,19.0,F,1,1,,,Altos,512.7,497.9,534.3,569.0,600.0
4027856,170002613600,2017,Altos,PI,26.0,F,2,2,Altos,2.0,Altos,,389.1,370.5,,0.0
4034006,170005981306,2017,Altos,PI,20.0,M,1,1,,,Altos,439.3,412.5,496.4,403.3,500.0
4039480,170004256081,2017,Altos,PI,16.0,M,3,1,,,Altos,637.5,632.2,604.7,777.2,700.0
4040895,170000935523,2017,Altos,PI,19.0,F,1,1,,,Altos,577.1,564.4,560.2,408.3,680.0
4041193,170000992491,2017,Altos,PI,19.0,F,1,1,,,Altos,421.9,398.6,416.0,361.1,600.0
4043507,170002663912,2017,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,518.9,468.3,484.0,478.3,400.0
4043546,170000958736,2017,Altos,PI,20.0,F,1,1,,,Altos,550.6,492.8,487.6,479.3,660.0
4048779,170000948495,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
4049420,170006023836,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,398.3,438.7,429.5,521.1,560.0
4050102,170005987352,2017,Altos,PI,18.0,F,1,1,,,Altos,391.3,461.2,470.9,583.6,0.0
4051724,170002660044,2017,Altos,PI,30.0,F,1,1,,,Altos,,,,,
4055448,170002657128,2017,Altos,PI,26.0,F,1,1,,,Altos,,,,,
4060638,170004311132,2017,Altos,PI,21.0,F,1,1,,,Altos,430.0,442.4,342.3,423.9,0.0
4060666,170006021359,2017,Altos,PI,22.0,M,1,1,,,Altos,438.0,415.6,492.4,584.7,640.0
4061989,170006004855,2017,Altos,PI,22.0,M,1,1,,,Altos,,,,,
4066314,170000997904,2017,Altos,PI,19.0,F,1,1,,,Altos,527.7,591.4,599.9,605.3,560.0
4066579,170002625443,2017,Altos,PI,16.0,F,2,3,Altos,4.0,Altos,416.5,469.9,521.3,536.4,580.0
4066939,170001003776,2017,Altos,PI,22.0,F,2,2,Altos,2.0,Altos,,,,,
4068947,170000933196,2017,Altos,PI,21.0,F,1,1,,,Altos,551.2,566.8,543.2,442.5,580.0
4070427,170006039552,2017,Altos,PI,17.0,F,2,3,Altos,4.0,Altos,452.4,539.0,492.1,431.8,760.0
4070904,170005951704,2017,Altos,PI,26.0,F,1,1,,,Altos,,,,,
4071023,170000998042,2017,Altos,PI,21.0,F,1,1,,,Altos,475.3,451.8,484.0,511.0,520.0
4072101,170002651499,2017,Altos,PI,28.0,F,1,1,,,Altos,,,,,
4072572,170006022285,2017,Altos,PI,22.0,F,1,1,,,Altos,432.9,432.4,510.1,529.5,540.0
4073521,170006037365,2017,Altos,PI,19.0,M,1,1,,,Altos,436.4,476.6,473.2,377.8,360.0
4074156,170002654523,2017,Altos,PI,18.0,F,1,1,,,Altos,530.2,398.7,465.9,460.6,480.0
4075502,170000999193,2017,Altos,PI,21.0,F,1,1,,,Altos,454.0,506.5,509.3,474.7,420.0
4077811,170006037446,2017,Altos,PI,21.0,F,1,1,,,Altos,420.7,383.1,342.6,374.1,460.0
4078055,170002670099,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
4078710,170004248187,2017,Altos,PI,32.0,M,1,1,,,Altos,553.5,627.5,573.1,485.9,640.0
4079018,170004339546,2017,Altos,PI,23.0,M,1,1,,,Altos,530.3,540.2,546.5,603.3,620.0
4079703,170004265094,2017,Altos,PI,38.0,F,2,2,Teresina,3.0,Altos,510.5,466.7,425.3,477.7,0.0
4080421,170006022446,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,392.4,394.1,416.1,452.8,420.0
4082904,170006034586,2017,Altos,PI,19.0,M,1,1,,,Altos,492.1,457.9,457.7,540.8,520.0
4083706,170001011242,2017,Altos,PI,47.0,F,1,1,,,Altos,396.5,374.8,440.8,464.7,560.0
4086385,170001013366,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
4086468,170005962887,2017,Altos,PI,19.0,F,1,1,,,Altos,582.4,595.8,552.1,617.2,760.0
4087026,170004343806,2017,Altos,PI,18.0,F,1,1,,,Altos,512.2,501.4,526.8,543.2,540.0
4091332,170002678902,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,501.3,560.5,485.9,509.1,400.0
4092065,170004341604,2017,Altos,PI,30.0,F,1,1,,,Altos,489.0,438.3,449.6,466.7,580.0
4094250,170002619986,2017,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,414.6,409.4,432.3,449.7,520.0
4097673,170006037995,2017,Altos,PI,21.0,M,1,1,,,Altos,466.8,542.5,507.6,609.7,440.0
4109348,170001014793,2017,Altos,PI,19.0,F,1,1,,,Altos,493.0,396.8,445.3,457.6,480.0
4114595,170006050445,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
4114678,170004363143,2017,Altos,PI,43.0,M,1,1,,,Altos,510.4,456.8,408.7,414.3,0.0
4117771,170001017997,2017,Altos,PI,23.0,M,1,1,,,Altos,481.3,512.1,491.1,470.4,460.0
4119620,170001020862,2017,Altos,PI,20.0,M,1,1,,,Altos,486.3,494.8,424.9,472.3,320.0
4122040,170006056559,2017,Altos,PI,25.0,M,1,1,,,Altos,,,,,
4122210,170004368079,2017,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,463.3,443.0,473.3,486.0,460.0
4126262,170004350750,2017,Altos,PI,18.0,F,1,1,,,Altos,458.9,449.4,499.0,394.0,580.0
4127386,170002623353,2017,Altos,PI,20.0,F,1,1,,,Altos,450.8,440.2,445.3,416.8,460.0
4136145,170002679063,2017,Altos,PI,18.0,F,1,1,,,Altos,465.3,484.8,481.4,496.4,400.0
4136200,170006043034,2017,Altos,PI,27.0,M,2,2,Altos,2.0,Altos,,,,,
4138650,170004354555,2017,Altos,PI,23.0,M,1,1,,,Altos,380.2,566.6,458.0,419.8,600.0
4143215,170001019560,2017,Altos,PI,31.0,M,1,1,,,Altos,486.1,375.7,436.1,427.4,340.0
4143878,170006059810,2017,Altos,PI,20.0,M,1,1,,,Altos,,,,,
4144047,170006059847,2017,Altos,PI,34.0,F,1,1,,,Altos,,,,,
4145345,170001027159,2017,Altos,PI,18.0,M,3,1,,,Altos,,,,,
4145400,170006065295,2017,Altos,PI,21.0,M,1,1,,,Altos,485.1,507.4,387.6,525.0,520.0
4150402,170006051053,2017,Altos,PI,24.0,F,1,1,,,Altos,409.5,621.9,518.8,414.9,680.0
4163287,170004354829,2017,Altos,PI,37.0,M,1,1,,,Altos,449.6,527.3,474.7,408.3,380.0
4166237,170004377568,2017,Altos,PI,19.0,M,1,1,,,Altos,583.3,407.6,501.1,475.5,440.0
4167212,170000937906,2017,Altos,PI,27.0,F,1,1,,,Altos,581.7,509.2,505.8,457.8,520.0
4168793,170002664953,2017,Altos,PI,43.0,F,1,1,,,Altos,545.6,447.0,498.4,362.4,560.0
4171099,170002661826,2017,Altos,PI,24.0,F,1,1,,,Altos,500.0,572.2,473.2,525.4,540.0
4172003,170002668434,2017,Altos,PI,35.0,F,1,1,,,Altos,428.9,393.1,479.5,382.9,480.0
4173302,170002668260,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
4179090,170002694580,2017,Altos,PI,21.0,F,1,1,,,Altos,555.0,478.0,541.8,443.7,480.0
4183789,170004375180,2017,Altos,PI,23.0,F,1,1,,,Altos,485.4,466.4,488.1,455.6,420.0
4184160,170000931982,2017,Altos,PI,32.0,M,1,1,,,Altos,519.8,518.0,439.8,574.6,480.0
4186829,170005951850,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
4187646,170006080532,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
4189866,170006071767,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,481.1,371.1,434.8,419.7,580.0
4192461,170005971574,2017,Altos,PI,21.0,F,1,1,,,Altos,483.2,431.1,467.3,424.2,560.0
4193248,170004375906,2017,Altos,PI,19.0,F,1,1,,,Altos,458.8,402.8,434.4,550.0,500.0
4202474,170005952774,2017,Altos,PI,30.0,M,1,1,,,Altos,,,,,
4205617,170004336345,2017,Altos,PI,17.0,F,2,3,Teresina,4.0,Altos,684.2,610.8,603.0,711.9,940.0
4209044,170006072189,2017,Altos,PI,19.0,M,2,2,Teresina,2.0,Altos,540.5,571.5,497.9,484.3,0.0
4211777,170005991220,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,381.4,378.1,408.3,467.0,400.0
4214862,170001036319,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
4217950,170001038435,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,546.0,540.1,554.1,548.2,560.0
4221481,170006081251,2017,Altos,PI,34.0,M,1,1,,,Altos,,,,,
4225400,170002668312,2017,Altos,PI,20.0,M,1,1,,,Altos,555.0,598.2,504.9,533.7,580.0
4226721,170006049226,2017,Altos,PI,23.0,M,1,1,,,Altos,395.0,448.2,467.8,484.6,580.0
4235843,170005955567,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,426.7,463.9,395.5,383.0,0.0
4237383,170006052362,2017,Altos,PI,22.0,F,1,1,,,Altos,,488.4,429.4,,0.0
4237543,170005976487,2017,Altos,PI,34.0,F,1,1,,,Altos,467.0,360.0,475.6,515.1,400.0
4240618,170006078806,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,377.8,368.0,373.3,428.7,520.0
4240659,170005949515,2017,Altos,PI,23.0,M,1,1,,,Altos,418.7,385.8,456.7,388.0,360.0
4242250,170006061291,2017,Altos,PI,26.0,F,1,1,,,Altos,537.6,441.0,513.6,422.8,580.0
4247635,170004337077,2017,Altos,PI,25.0,M,1,1,,,Altos,579.4,405.6,389.3,445.8,560.0
4248436,170006049669,2017,Altos,PI,21.0,F,1,1,,,Altos,416.1,372.4,413.8,429.8,460.0
4248725,170004386716,2017,Altos,PI,22.0,F,1,1,,,Altos,429.6,443.0,453.3,433.9,0.0
4253680,170004388291,2017,Altos,PI,31.0,F,1,1,,,Altos,480.3,424.6,424.3,621.1,640.0
4255625,170002673889,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
4258217,170000985087,2017,Altos,PI,27.0,M,4,1,,,Altos,,,,,
4259218,170005991775,2017,Altos,PI,27.0,F,1,1,,,Altos,496.9,412.6,518.6,459.5,500.0
4259949,170004334317,2017,Altos,PI,20.0,F,1,1,,,Altos,548.4,480.7,450.3,430.4,520.0
4259963,170004392452,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,444.3,542.9,474.0,485.5,540.0
4260335,170006043900,2017,Altos,PI,18.0,M,1,1,,,Altos,484.6,465.5,510.3,597.3,420.0
4260644,170002660452,2017,Altos,PI,27.0,F,1,1,,,Altos,518.4,522.7,514.5,455.2,580.0
4262194,170006088140,2017,Altos,PI,24.0,M,1,1,,,Altos,437.7,553.6,547.1,356.3,640.0
4262371,170004337340,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,517.7,549.4,522.7,478.2,560.0
4267594,170005958870,2017,Altos,PI,21.0,F,1,1,,,Altos,401.2,470.9,427.9,463.4,340.0
4267655,170002671027,2017,Altos,PI,26.0,M,1,1,,,Altos,,,,,
4267852,170004389813,2017,Altos,PI,31.0,F,3,1,,,Altos,481.9,405.9,408.6,535.2,0.0
4268395,170005991886,2017,Altos,PI,27.0,F,1,1,,,Altos,404.3,442.7,400.8,486.0,440.0
4269163,170002676930,2017,Altos,PI,30.0,F,1,1,,,Altos,416.3,476.3,482.9,474.2,580.0
4270353,170004410014,2017,Altos,PI,22.0,F,3,1,,,Altos,,,,,
4274673,170005989144,2017,Altos,PI,23.0,F,1,1,,,Altos,,527.7,585.2,,640.0
4276203,170006073638,2017,Altos,PI,45.0,F,1,1,,,Altos,,,,,
4277520,170005992199,2017,Altos,PI,21.0,M,2,2,Altos,2.0,Altos,,443.2,399.0,,520.0
4279538,170006085465,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,469.4,372.4,517.2,393.2,420.0
4280629,170004412731,2017,Altos,PI,19.0,F,1,1,,,Altos,531.3,482.0,431.4,383.5,420.0
4282006,170004435370,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,497.0,462.8,428.9,404.6,440.0
4282915,170005980168,2017,Altos,PI,63.0,M,1,1,,,Altos,,,,,
4283530,170005986203,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,418.0,427.1,489.6,412.3,460.0
4285233,170004252678,2017,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,,,,,
4285434,170001061030,2017,Altos,PI,15.0,M,3,1,,,Altos,477.8,462.2,501.4,501.2,540.0
4287298,170006096659,2017,Altos,PI,34.0,F,1,1,,,Altos,463.0,578.5,549.4,389.9,520.0
4288016,170006131466,2017,Altos,PI,24.0,M,1,1,,,Altos,513.7,498.6,500.7,651.4,500.0
4288909,170004436983,2017,Altos,PI,27.0,F,1,1,,,Altos,,,,,
4289476,170006108828,2017,Altos,PI,32.0,M,2,2,Altos,2.0,Altos,546.8,517.0,544.7,563.8,520.0
4289702,170002754489,2017,Altos,PI,19.0,F,1,1,,,Altos,406.2,483.3,317.9,415.0,440.0
4291516,170004434840,2017,Altos,PI,17.0,F,3,1,,,Altos,403.0,459.3,412.0,368.6,0.0
4292617,170004421283,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,455.8,510.1,474.8,455.4,440.0
4296499,170001052121,2017,Altos,PI,17.0,M,3,1,,,Altos,460.6,456.4,533.1,561.2,460.0
4296501,170002662683,2017,Altos,PI,25.0,F,1,1,,,Altos,387.9,457.8,502.7,360.7,340.0
4296970,170004404864,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,507.0,449.1,454.6,556.4,540.0
4301923,170006099810,2017,Altos,PI,22.0,F,2,2,Altos,2.0,Altos,552.5,507.5,446.7,389.3,500.0
4303232,170002677618,2017,Altos,PI,19.0,M,1,1,,,Altos,614.0,583.9,579.9,526.2,580.0
4303932,170002683509,2017,Altos,PI,19.0,F,1,1,,,Altos,548.8,573.2,526.9,597.2,620.0
4307631,170004407949,2017,Altos,PI,32.0,M,1,1,,,Altos,498.0,475.4,494.4,456.9,440.0
4311284,170002739628,2017,Altos,PI,27.0,F,1,1,,,Teresina,449.2,476.9,513.0,407.3,340.0
4311563,170006112051,2017,Altos,PI,29.0,M,2,2,Altos,2.0,Altos,476.1,398.9,482.4,371.1,0.0
4312147,170004461661,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
4314566,170004440944,2017,Altos,PI,24.0,F,1,1,,,Altos,,,,,
4317451,170004439185,2017,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,462.3,419.5,414.0,466.8,560.0
4318738,170006131694,2017,Altos,PI,23.0,F,1,1,,,Altos,482.7,552.2,462.0,558.6,440.0
4319820,170004419007,2017,Altos,PI,21.0,F,1,1,,,Petrolina,448.0,531.8,526.8,468.5,460.0
4319915,170004446275,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,475.9,488.6,417.7,406.1,0.0
4329581,170002663564,2017,Altos,PI,20.0,F,1,1,,,Altos,538.3,524.8,539.7,414.9,600.0
4330043,170004427216,2017,Altos,PI,20.0,F,1,1,,,Altos,462.2,507.9,461.4,550.1,600.0
4334824,170001098831,2017,Altos,PI,21.0,F,1,1,,,Altos,435.4,482.8,531.4,368.1,640.0
4336255,170002742775,2017,Altos,PI,15.0,F,3,1,,,Altos,511.3,392.0,440.8,556.0,440.0
4337231,170002681282,2017,Altos,PI,36.0,F,1,1,,,Altos,522.5,538.1,481.2,387.5,580.0
4339167,170002672515,2017,Altos,PI,20.0,F,1,1,,,Altos,466.5,521.7,506.4,514.4,600.0
4342733,170002754865,2017,Altos,PI,20.0,M,1,1,,,Altos,503.2,593.3,509.0,490.6,720.0
4346450,170006097172,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,469.3,504.3,514.2,454.6,480.0
4349041,170006100484,2017,Altos,PI,49.0,F,1,1,,,Altos,522.0,425.7,423.6,482.6,260.0
4352951,170006143198,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,451.1,383.2,404.5,425.9,540.0
4353271,170002712513,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,513.6,534.4,518.7,536.7,600.0
4358545,170006106481,2017,Altos,PI,20.0,F,1,1,,,Altos,468.0,463.6,413.6,465.9,480.0
4361157,170006139597,2017,Altos,PI,22.0,F,2,2,Altos,2.0,Altos,,,,,
4364320,170004467041,2017,Altos,PI,20.0,F,1,1,,,Altos,547.3,599.3,589.4,624.3,540.0
4367130,170002752331,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
4367565,170006117469,2017,Altos,PI,27.0,F,1,1,,,Altos,,,,,
4372217,170006100495,2017,Altos,PI,24.0,M,2,2,Altos,2.0,Altos,,,,,
4377766,170002718677,2017,Altos,PI,33.0,F,1,1,,,Altos,471.2,439.0,410.0,408.5,460.0
4380130,170006106677,2017,Altos,PI,21.0,M,1,1,,,Altos,492.9,568.8,379.7,610.5,560.0
4382227,170004405730,2017,Altos,PI,19.0,M,1,1,,,Altos,407.3,519.2,484.6,493.7,440.0
4406354,170004442751,2017,Altos,PI,20.0,M,1,1,,,Altos,699.6,657.5,610.0,761.4,940.0
4413309,170002798928,2017,Altos,PI,21.0,F,1,1,,,Altos,459.6,421.1,416.4,587.7,360.0
4416668,170001146263,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,436.0,449.9,435.3,388.4,420.0
4420918,170001101326,2017,Altos,PI,21.0,F,1,1,,,Altos,424.2,459.9,480.1,507.9,640.0
4422287,170001141162,2017,Altos,PI,26.0,F,1,1,,,Altos,411.0,427.5,405.7,423.2,520.0
4431268,170004445422,2017,Altos,PI,38.0,M,1,1,,,Altos,609.0,555.6,504.1,370.8,300.0
4432260,170006161904,2017,Altos,PI,17.0,M,3,1,,,Altos,427.2,461.3,481.1,428.2,540.0
4441754,170002732110,2017,Altos,PI,28.0,F,2,2,Altos,2.0,Altos,,,,,
4444247,170004450696,2017,Altos,PI,19.0,M,1,1,,,Altos,505.2,513.2,524.6,451.4,480.0
4454765,170006163385,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,392.1,429.6,496.2,491.3,500.0
4455049,170004431926,2017,Altos,PI,30.0,F,1,1,,,Altos,,,,,
4456800,170004482746,2017,Altos,PI,30.0,M,1,1,,,Altos,439.6,390.9,480.8,539.7,460.0
4461291,170004485712,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
4462627,170006162666,2017,Altos,PI,29.0,M,2,2,Altos,2.0,Altos,,,,,
4462835,170006133498,2017,Altos,PI,27.0,F,1,1,,,Altos,529.6,425.7,494.6,563.4,560.0
4463203,170004467929,2017,Altos,PI,30.0,F,1,1,,,Altos,484.6,415.6,519.8,488.2,340.0
4468038,170001145844,2017,Altos,PI,31.0,M,1,1,,,Altos,,,,,
4470795,170006152544,2017,Altos,PI,19.0,M,1,1,,,Altos,458.2,435.4,415.7,421.8,560.0
4474054,170006146733,2017,Altos,PI,41.0,M,1,1,,,Altos,,,,,
4476861,170004429231,2017,Altos,PI,18.0,F,1,1,,,Altos,518.2,445.3,492.6,448.3,480.0
4480252,170006155624,2017,Altos,PI,36.0,F,1,1,,,Altos,471.3,463.6,493.8,363.2,0.0
4482575,170001155803,2017,Altos,PI,20.0,F,1,1,,,Altos,425.2,478.5,468.5,427.4,280.0
4496414,170001161382,2017,Altos,PI,34.0,F,1,1,,,Altos,547.8,533.1,507.4,454.1,600.0
4500433,170002768736,2017,Altos,PI,18.0,M,1,1,,,Altos,459.1,498.9,435.6,489.8,320.0
4503342,170002814756,2017,Altos,PI,31.0,F,1,1,,,Altos,,,,,
4510104,170001167794,2017,Altos,PI,21.0,F,1,1,,,Altos,420.3,388.0,469.3,488.9,600.0
4510266,170004432527,2017,Altos,PI,23.0,F,1,1,,,Altos,488.2,407.4,466.4,442.8,460.0
4510694,170002771741,2017,Altos,PI,30.0,M,1,1,,,Altos,520.5,576.4,485.2,503.1,360.0
4511759,170002822948,2017,Altos,PI,26.0,F,1,1,,,Altos,626.0,580.6,563.2,570.4,660.0
4512081,170002808360,2017,Altos,PI,19.0,M,1,1,,,Altos,,,,,
4518107,170001162191,2017,Altos,PI,35.0,F,1,1,,,Altos,481.2,463.8,435.6,466.9,0.0
4523888,170001145969,2017,Altos,PI,37.0,F,1,1,,,Altos,451.7,473.9,449.2,382.6,560.0
4526390,170004489411,2017,Altos,PI,19.0,F,1,1,,,Altos,420.3,374.1,401.1,410.4,400.0
